Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,SCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
380,Huddersfield,2018-12-29,Fulham,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,12,8,1,0,0,2,1,Match Report
381,West Ham,2018-12-27,Southampton,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,30,20,3,6,1,0,0,Match Report
382,Southampton,2018-12-27,West Ham,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,17,10,0,2,5,0,0,Match Report
383,Brighton,2018-12-26,Arsenal,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,22,19,1,2,0,0,0,Match Report
384,Huddersfield,2018-12-26,Manchester Utd,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,19,15,3,1,0,0,0,Match Report
385,Chelsea,2018-12-26,Watford,eng Premier League,W 2-1,2,1,+1,65,1,1,1,0,20,17,0,2,0,1,0,Match Report
386,Bournemouth,2018-12-26,Tottenham,eng Premier League,L 0-5,0,5,-5,44,0,0,0,0,26,24,1,0,0,0,1,Match Report
387,Cardiff City,2018-12-26,Crystal Palace,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,14,12,1,0,0,1,0,Match Report
388,Tottenham,2018-12-26,Bournemouth,eng Premier League,W 5-0,5,0,+5,56,5,0,0,0,19,14,0,2,2,1,0,Match Report
389,Crystal Palace,2018-12-26,Cardiff City,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,52,34,4,6,6,1,1,Match Report
390,Newcastle Utd,2018-12-26,Liverpool,eng Premier League,L 0-4,0,4,-4,26,0,0,0,0,12,7,1,2,0,1,1,Match Report
391,Fulham,2018-12-26,Wolves,eng Premier League,D 1-1,1,1,0,30,1,0,0,0,20,13,3,3,0,1,0,Match Report
392,Everton,2018-12-26,Burnley,eng Premier League,W 5-1,5,1,+4,51,4,1,1,0,22,15,2,2,2,1,0,Match Report
393,Manchester City,2018-12-26,Leicester City,eng Premier League,L 1-2,1,2,-1,66,1,0,0,0,21,19,0,1,1,0,0,Match Report
394,Liverpool,2018-12-26,Newcastle Utd,eng Premier League,W 4-0,4,0,+4,74,3,1,1,0,29,23,3,0,1,2,0,Match Report
395,Watford,2018-12-26,Chelsea,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,19,12,2,2,1,0,2,Match Report
396,Arsenal,2018-12-26,Brighton,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,14,10,1,2,1,0,0,Match Report
397,Burnley,2018-12-26,Everton,eng Premier League,L 1-5,1,5,-4,49,1,0,0,0,17,10,3,0,2,2,0,Match Report
398,Manchester Utd,2018-12-26,Huddersfield,eng Premier League,W 3-1,3,1,+2,64,3,0,0,0,29,21,1,2,2,2,1,Match Report
399,Wolves,2018-12-26,Fulham,eng Premier League,D 1-1,1,1,0,70,1,0,0,0,23,21,0,1,0,0,1,Match Report
400,Leicester City,2018-12-26,Manchester City,eng Premier League,W 2-1,2,1,+1,34,2,0,0,0,17,14,2,0,0,1,0,Match Report
401,Everton,2018-12-23,Tottenham,eng Premier League,L 2-6,2,6,-4,42,2,0,0,0,18,17,0,1,0,0,0,Match Report
402,Tottenham,2018-12-23,Everton,eng Premier League,W 6-2,6,2,+4,58,6,0,0,0,31,25,0,1,2,3,0,Match Report
403,Burnley,2018-12-22,Arsenal,eng Premier League,L 1-3,1,3,-2,40,1,0,0,0,9,6,1,0,1,1,0,Match Report
404,Cardiff City,2018-12-22,Manchester Utd,eng Premier League,L 1-5,1,5,-4,27,0,1,1,0,14,7,3,0,1,3,0,Match Report
405,West Ham,2018-12-22,Watford,eng Premier League,L 0-2,0,2,-2,52,0,0,0,0,28,17,4,1,4,2,0,Match Report
406,Huddersfield,2018-12-22,Southampton,eng Premier League,L 1-3,1,3,-2,62,1,0,0,0,28,21,3,0,3,0,1,Match Report
407,Manchester City,2018-12-22,Crystal Palace,eng Premier League,L 2-3,2,3,-1,78,2,0,0,0,36,27,4,1,2,2,0,Match Report
408,Brighton,2018-12-22,Bournemouth,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,20,18,1,0,0,1,0,Match Report
409,Manchester Utd,2018-12-22,Cardiff City,eng Premier League,W 5-1,5,1,+4,73,4,1,1,0,30,20,2,4,2,2,0,Match Report
410,Watford,2018-12-22,West Ham,eng Premier League,W 2-0,2,0,+2,48,1,1,1,0,20,14,1,3,0,1,1,Match Report
411,Arsenal,2018-12-22,Burnley,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,18,11,0,3,3,1,0,Match Report
412,Chelsea,2018-12-22,Leicester City,eng Premier League,L 0-1,0,1,-1,72,0,0,0,0,31,25,3,1,2,0,0,Match Report
413,Fulham,2018-12-22,Newcastle Utd,eng Premier League,D 0-0,0,0,0,47,0,0,0,0,8,7,0,0,0,1,0,Match Report
414,Leicester City,2018-12-22,Chelsea,eng Premier League,W 1-0,1,0,+1,28,1,0,0,0,12,9,0,0,1,1,1,Match Report
415,Bournemouth,2018-12-22,Brighton,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,26,16,3,3,0,3,1,Match Report
416,Southampton,2018-12-22,Huddersfield,eng Premier League,W 3-1,3,1,+2,38,2,1,1,0,22,18,0,2,0,1,1,Match Report
417,Newcastle Utd,2018-12-22,Fulham,eng Premier League,D 0-0,0,0,0,53,0,0,0,0,17,11,4,0,1,1,0,Match Report
418,Crystal Palace,2018-12-22,Manchester City,eng Premier League,W 3-2,3,2,+1,22,2,1,1,0,10,6,0,1,1,2,0,Match Report
419,Wolves,2018-12-21,Liverpool,eng Premier League,L 0-2,0,2,-2,39,0,0,0,0,21,18,0,1,0,0,2,Match Report
420,Liverpool,2018-12-21,Wolves,eng Premier League,W 2-0,2,0,+2,61,2,0,0,0,26,19,2,3,2,0,0,Match Report
421,Southampton,2018-12-16,Arsenal,eng Premier League,W 3-2,3,2,+1,34,3,0,0,0,21,13,3,2,0,2,1,Match Report
422,Liverpool,2018-12-16,Manchester Utd,eng Premier League,W 3-1,3,1,+2,64,3,0,0,0,59,39,4,6,7,3,0,Match Report
423,Arsenal,2018-12-16,Southampton,eng Premier League,L 2-3,2,3,-1,66,2,0,0,0,23,19,3,0,1,0,0,Match Report
424,Manchester Utd,2018-12-16,Liverpool,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,12,10,1,0,0,1,0,Match Report
425,Brighton,2018-12-16,Chelsea,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,10,8,0,1,0,1,0,Match Report
426,Chelsea,2018-12-16,Brighton,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,19,15,1,0,1,2,0,Match Report
427,Cardiff City,2018-12-15,Watford,eng Premier League,L 2-3,2,3,-1,29,2,0,0,0,15,10,3,0,2,0,0,Match Report
428,Burnley,2018-12-15,Tottenham,eng Premier League,L 0-1,0,1,-1,30,0,0,0,0,7,5,1,0,1,0,0,Match Report
429,Leicester City,2018-12-15,Crystal Palace,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,22,19,2,1,0,0,0,Match Report
430,Wolves,2018-12-15,Bournemouth,eng Premier League,W 2-0,2,0,+2,38,2,0,0,0,17,15,0,1,1,0,0,Match Report
431,Watford,2018-12-15,Cardiff City,eng Premier League,W 3-2,3,2,+1,71,3,0,0,0,30,26,0,2,1,1,0,Match Report
432,Fulham,2018-12-15,West Ham,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,25,19,3,1,1,1,0,Match Report
433,Bournemouth,2018-12-15,Wolves,eng Premier League,L 0-2,0,2,-2,62,0,0,0,0,18,13,2,1,1,1,0,Match Report
434,Tottenham,2018-12-15,Burnley,eng Premier League,W 1-0,1,0,+1,70,1,0,0,0,24,21,1,1,1,0,0,Match Report
435,Crystal Palace,2018-12-15,Leicester City,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,14,11,0,0,2,1,0,Match Report
436,Huddersfield,2018-12-15,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,72,0,0,0,0,27,20,5,0,0,2,0,Match Report
437,Manchester City,2018-12-15,Everton,eng Premier League,W 3-1,3,1,+2,67,3,0,0,0,24,18,2,0,2,1,1,Match Report
438,Newcastle Utd,2018-12-15,Huddersfield,eng Premier League,W 1-0,1,0,+1,28,1,0,0,0,14,10,1,0,2,1,0,Match Report
439,West Ham,2018-12-15,Fulham,eng Premier League,W 2-0,2,0,+2,44,2,0,0,0,11,9,1,1,0,0,0,Match Report
440,Everton,2018-12-15,Manchester City,eng Premier League,L 1-3,1,3,-2,33,1,0,0,0,16,9,1,5,1,0,0,Match Report
441,Everton,2018-12-10,Watford,eng Premier League,D 2-2,2,2,0,56,2,0,1,1,20,14,3,0,0,3,0,Match Report
442,Watford,2018-12-10,Everton,eng Premier League,D 2-2,2,2,0,44,1,0,0,0,23,13,3,3,1,3,0,Match Report
443,Newcastle Utd,2018-12-09,Wolves,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,22,12,3,1,2,3,1,Match Report
444,Wolves,2018-12-09,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,24,15,3,1,2,3,0,Match Report
445,Huddersfield,2018-12-08,Arsenal,eng Premier League,L 0-1,0,1,-1,38,0,0,0,0,11,11,0,0,0,0,0,Match Report
446,Fulham,2018-12-08,Manchester Utd,eng Premier League,L 1-4,1,4,-3,38,0,1,1,0,19,14,1,2,1,1,0,Match Report
447,Cardiff City,2018-12-08,Southampton,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,22,12,3,3,2,2,0,Match Report
448,Leicester City,2018-12-08,Tottenham,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,20,14,1,2,0,2,1,Match Report
449,West Ham,2018-12-08,Crystal Palace,eng Premier League,W 3-2,3,2,+1,49,3,0,0,0,25,16,3,1,4,1,0,Match Report
450,Liverpool,2018-12-08,Bournemouth,eng Premier League,W 4-0,4,0,+4,59,3,0,0,0,18,14,0,3,1,0,0,Match Report
451,Southampton,2018-12-08,Cardiff City,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,18,8,4,0,2,4,0,Match Report
452,Crystal Palace,2018-12-08,West Ham,eng Premier League,L 2-3,2,3,-1,51,2,0,0,0,14,8,2,1,1,2,0,Match Report
453,Bournemouth,2018-12-08,Liverpool,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,14,9,2,1,1,1,0,Match Report
454,Brighton,2018-12-08,Burnley,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,25,14,4,2,2,1,2,Match Report
455,Tottenham,2018-12-08,Leicester City,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,12,8,1,1,0,1,1,Match Report
456,Manchester City,2018-12-08,Chelsea,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,25,10,6,4,3,1,1,Match Report
457,Burnley,2018-12-08,Brighton,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,25,15,2,0,4,3,1,Match Report
458,Arsenal,2018-12-08,Huddersfield,eng Premier League,W 1-0,1,0,+1,62,1,0,0,0,27,20,3,0,1,2,1,Match Report
459,Manchester Utd,2018-12-08,Fulham,eng Premier League,W 4-1,4,1,+3,62,4,0,0,0,37,29,0,5,2,1,0,Match Report
460,Chelsea,2018-12-08,Manchester City,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,16,13,1,0,1,1,0,Match Report
461,Manchester Utd,2018-12-05,Arsenal,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,20,13,3,0,1,2,1,Match Report
462,Arsenal,2018-12-05,Manchester Utd,eng Premier League,D 2-2,2,2,0,55,1,0,0,0,15,11,1,2,1,0,0,Match Report
463,Tottenham,2018-12-05,Southampton,eng Premier League,W 3-1,3,1,+2,52,3,0,0,0,20,15,2,0,2,1,0,Match Report
464,Southampton,2018-12-05,Tottenham,eng Premier League,L 1-3,1,3,-2,48,1,0,0,0,33,25,3,1,4,0,0,Match Report
465,Burnley,2018-12-05,Liverpool,eng Premier League,L 1-3,1,3,-2,27,1,0,0,0,16,11,1,1,3,0,0,Match Report
466,Chelsea,2018-12-05,Wolves,eng Premier League,L 1-2,1,2,-1,70,1,0,0,0,33,29,1,1,0,2,0,Match Report
467,Liverpool,2018-12-05,Burnley,eng Premier League,W 3-1,3,1,+2,73,3,0,0,0,31,21,4,1,5,0,0,Match Report
468,Fulham,2018-12-05,Leicester City,eng Premier League,D 1-1,1,1,0,46,1,0,0,0,46,28,7,4,4,3,0,Match Report
469,Everton,2018-12-05,Newcastle Utd,eng Premier League,D 1-1,1,1,0,75,1,0,0,0,32,25,1,1,4,1,0,Match Report
470,Wolves,2018-12-05,Chelsea,eng Premier League,W 2-1,2,1,+1,30,2,0,0,0,10,5,3,1,0,1,0,Match Report
471,Newcastle Utd,2018-12-05,Everton,eng Premier League,D 1-1,1,1,0,25,1,0,0,0,16,11,3,0,0,2,0,Match Report
472,Leicester City,2018-12-05,Fulham,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,23,15,4,0,4,0,0,Match Report
473,Manchester City,2018-12-04,Watford,eng Premier League,W 2-1,2,1,+1,70,2,0,0,0,24,16,1,2,3,0,2,Match Report
474,Brighton,2018-12-04,Crystal Palace,eng Premier League,W 3-1,3,1,+2,32,2,1,1,0,11,6,1,1,0,3,0,Match Report
475,Huddersfield,2018-12-04,Bournemouth,eng Premier League,L 1-2,1,2,-1,67,1,0,0,0,40,27,5,0,5,3,0,Match Report
476,West Ham,2018-12-04,Cardiff City,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,31,19,6,2,2,2,0,Match Report
477,Cardiff City,2018-12-04,West Ham,eng Premier League,L 1-3,1,3,-2,40,1,0,1,1,15,11,0,1,1,2,0,Match Report
478,Crystal Palace,2018-12-04,Brighton,eng Premier League,L 1-3,1,3,-2,68,0,1,1,0,33,26,3,2,0,2,0,Match Report
479,Bournemouth,2018-12-04,Huddersfield,eng Premier League,W 2-1,2,1,+1,33,2,0,0,0,11,9,1,0,0,1,0,Match Report
480,Watford,2018-12-04,Manchester City,eng Premier League,L 1-2,1,2,-1,30,1,0,0,0,16,9,3,1,1,1,1,Match Report
481,Tottenham,2018-12-02,Arsenal,eng Premier League,L 2-4,2,4,-2,41,1,1,1,0,17,7,3,2,0,3,2,Match Report
482,Arsenal,2018-12-02,Tottenham,eng Premier League,W 4-2,4,2,+2,59,3,1,1,0,37,26,5,0,4,2,0,Match Report
483,Everton,2018-12-02,Liverpool,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,15,11,2,0,1,1,0,Match Report
484,Fulham,2018-12-02,Chelsea,eng Premier League,L 0-2,0,2,-2,35,0,0,0,0,15,13,1,0,1,0,0,Match Report
485,Liverpool,2018-12-02,Everton,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,26,18,2,1,3,1,1,Match Report
486,Chelsea,2018-12-02,Fulham,eng Premier League,W 2-0,2,0,+2,65,2,0,0,0,26,18,0,1,1,3,3,Match Report
487,Southampton,2018-12-01,Manchester Utd,eng Premier League,D 2-2,2,2,0,40,2,0,0,0,28,20,1,1,2,4,0,Match Report
488,Leicester City,2018-12-01,Watford,eng Premier League,W 2-0,2,0,+2,38,1,1,1,0,9,7,0,1,0,1,0,Match Report
489,Manchester Utd,2018-12-01,Southampton,eng Premier League,D 2-2,2,2,0,60,2,0,0,0,18,11,2,3,0,2,0,Match Report
490,Burnley,2018-12-01,Crystal Palace,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,7,3,2,0,1,1,0,Match Report
491,Manchester City,2018-12-01,Bournemouth,eng Premier League,W 3-1,3,1,+2,72,3,0,0,0,30,21,2,3,3,1,0,Match Report
492,Newcastle Utd,2018-12-01,West Ham,eng Premier League,L 0-3,0,3,-3,59,0,0,0,0,30,24,3,0,0,3,0,Match Report
493,Crystal Palace,2018-12-01,Burnley,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,53,39,2,5,5,1,1,Match Report
494,Watford,2018-12-01,Leicester City,eng Premier League,L 0-2,0,2,-2,62,0,0,0,0,13,12,0,0,0,1,0,Match Report
495,West Ham,2018-12-01,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,41,3,0,0,0,13,10,1,1,1,0,0,Match Report
496,Huddersfield,2018-12-01,Brighton,eng Premier League,L 1-2,1,2,-1,33,1,0,0,0,9,2,3,0,1,2,1,Match Report
497,Brighton,2018-12-01,Huddersfield,eng Premier League,W 2-1,2,1,+1,67,2,0,0,0,25,17,3,0,4,1,0,Match Report
498,Bournemouth,2018-12-01,Manchester City,eng Premier League,L 1-3,1,3,-2,28,1,0,0,0,6,6,0,0,0,0,0,Match Report
499,Wolves,2018-11-30,Cardiff City,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,28,25,1,0,2,0,0,Match Report
500,Cardiff City,2018-11-30,Wolves,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,25,14,5,0,4,2,0,Match Report
501,Newcastle Utd,2018-11-26,Burnley,eng Premier League,W 2-1,2,1,+1,43,1,0,0,0,24,20,1,1,2,0,0,Match Report
502,Burnley,2018-11-26,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,24,20,1,0,1,2,0,Match Report
503,Bournemouth,2018-11-25,Arsenal,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,21,17,0,1,0,1,2,Match Report
504,Arsenal,2018-11-25,Bournemouth,eng Premier League,W 2-1,2,1,+1,58,1,0,0,0,32,24,0,3,2,0,3,Match Report
505,Huddersfield,2018-11-25,Wolves,eng Premier League,W 2-0,2,0,+2,54,2,0,0,0,22,14,3,0,2,1,2,Match Report
506,Wolves,2018-11-25,Huddersfield,eng Premier League,L 0-2,0,2,-2,46,0,0,0,0,18,14,1,0,1,2,0,Match Report
507,Crystal Palace,2018-11-24,Manchester Utd,eng Premier League,D 0-0,0,0,0,41,0,0,0,0,23,19,0,2,2,0,0,Match Report
508,Liverpool,2018-11-24,Watford,eng Premier League,W 3-0,3,0,+3,63,3,0,0,0,17,10,2,1,2,1,1,Match Report
509,Fulham,2018-11-24,Southampton,eng Premier League,W 3-2,3,2,+1,38,3,0,0,0,19,15,2,2,0,0,0,Match Report
510,Chelsea,2018-11-24,Tottenham,eng Premier League,L 1-3,1,3,-2,60,1,0,0,0,25,17,1,3,1,1,2,Match Report
511,Manchester Utd,2018-11-24,Crystal Palace,eng Premier League,D 0-0,0,0,0,59,0,0,0,0,23,19,2,0,1,1,0,Match Report
512,Everton,2018-11-24,Cardiff City,eng Premier League,W 1-0,1,0,+1,70,1,0,0,0,27,14,5,4,3,1,0,Match Report
513,Manchester City,2018-11-24,West Ham,eng Premier League,W 4-0,4,0,+4,69,4,0,0,0,15,13,0,1,1,0,0,Match Report
514,Watford,2018-11-24,Liverpool,eng Premier League,L 0-3,0,3,-3,37,0,0,0,0,10,9,1,0,0,0,0,Match Report
515,Brighton,2018-11-24,Leicester City,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,27,19,2,0,3,1,2,Match Report
516,Tottenham,2018-11-24,Chelsea,eng Premier League,W 3-1,3,1,+2,40,3,0,0,0,33,21,5,3,1,2,1,Match Report
517,Leicester City,2018-11-24,Brighton,eng Premier League,D 1-1,1,1,0,46,0,1,1,0,14,7,3,0,1,3,0,Match Report
518,Cardiff City,2018-11-24,Everton,eng Premier League,L 0-1,0,1,-1,30,0,0,0,0,11,4,5,0,0,2,0,Match Report
519,Southampton,2018-11-24,Fulham,eng Premier League,L 2-3,2,3,-1,62,2,0,0,0,31,17,5,2,5,2,0,Match Report
520,West Ham,2018-11-24,Manchester City,eng Premier League,L 0-4,0,4,-4,31,0,0,0,0,16,12,2,0,0,1,1,Match Report
521,Wolves,2018-11-11,Arsenal,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,21,15,1,2,1,0,2,Match Report
522,Manchester City,2018-11-11,Manchester Utd,eng Premier League,W 3-1,3,1,+2,65,3,0,0,0,33,28,1,2,0,1,1,Match Report
523,Fulham,2018-11-11,Liverpool,eng Premier League,L 0-2,0,2,-2,29,0,0,0,0,12,9,1,1,0,0,1,Match Report
524,Arsenal,2018-11-11,Wolves,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,13,11,1,0,1,0,0,Match Report
525,Everton,2018-11-11,Chelsea,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,11,7,2,0,1,1,0,Match Report
526,Chelsea,2018-11-11,Everton,eng Premier League,D 0-0,0,0,0,68,0,0,0,0,28,20,3,1,1,3,0,Match Report
527,Liverpool,2018-11-11,Fulham,eng Premier League,W 2-0,2,0,+2,71,2,0,0,0,38,29,2,2,2,3,0,Match Report
528,Manchester Utd,2018-11-11,Manchester City,eng Premier League,L 1-3,1,3,-2,35,0,1,1,0,12,8,2,0,0,2,0,Match Report
529,Southampton,2018-11-10,Watford,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,25,17,3,1,0,3,1,Match Report
530,Watford,2018-11-10,Southampton,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,19,18,0,0,0,0,1,Match Report
531,Crystal Palace,2018-11-10,Tottenham,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,15,6,5,0,2,1,1,Match Report
532,Tottenham,2018-11-10,Crystal Palace,eng Premier League,W 1-0,1,0,+1,64,1,0,0,0,16,8,2,3,2,1,0,Match Report
533,Newcastle Utd,2018-11-10,Bournemouth,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,30,19,4,1,2,3,1,Match Report
534,Brighton,2018-11-10,Cardiff City,eng Premier League,L 1-2,1,2,-1,40,1,0,0,0,13,6,2,2,1,2,0,Match Report
535,Huddersfield,2018-11-10,West Ham,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,28,21,3,2,1,1,0,Match Report
536,Leicester City,2018-11-10,Burnley,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,41,32,4,1,3,1,0,Match Report
537,Burnley,2018-11-10,Leicester City,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,10,6,1,0,1,2,0,Match Report
538,Bournemouth,2018-11-10,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,22,11,6,0,3,2,0,Match Report
539,Cardiff City,2018-11-10,Brighton,eng Premier League,W 2-1,2,1,+1,60,2,0,0,0,31,19,2,1,7,2,0,Match Report
540,West Ham,2018-11-10,Huddersfield,eng Premier League,D 1-1,1,1,0,56,1,0,0,0,16,9,1,2,3,1,0,Match Report
541,Fulham,2018-11-05,Huddersfield,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,15,8,5,0,1,1,0,Match Report
542,Huddersfield,2018-11-05,Fulham,eng Premier League,W 1-0,1,0,+1,44,0,0,0,0,13,8,2,0,1,1,1,Match Report
543,Manchester City,2018-11-04,Southampton,eng Premier League,W 6-1,6,1,+5,66,5,0,0,0,34,29,0,3,0,1,1,Match Report
544,Chelsea,2018-11-04,Crystal Palace,eng Premier League,W 3-1,3,1,+2,73,3,0,0,0,30,22,4,1,1,2,0,Match Report
545,Crystal Palace,2018-11-04,Chelsea,eng Premier League,L 1-3,1,3,-2,27,1,0,0,0,13,10,0,1,0,1,1,Match Report
546,Southampton,2018-11-04,Manchester City,eng Premier League,L 1-6,1,6,-5,34,0,1,1,0,22,13,3,2,1,2,1,Match Report
547,Liverpool,2018-11-03,Arsenal,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,25,15,5,2,2,1,0,Match Report
548,Bournemouth,2018-11-03,Manchester Utd,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,34,26,3,2,2,1,0,Match Report
549,Newcastle Utd,2018-11-03,Watford,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,17,10,0,3,1,2,1,Match Report
550,Wolves,2018-11-03,Tottenham,eng Premier League,L 2-3,2,3,-1,49,0,2,2,0,29,21,1,3,1,2,1,Match Report
551,Manchester Utd,2018-11-03,Bournemouth,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,32,28,1,0,2,1,0,Match Report
552,Leicester City,2018-11-03,Cardiff City,eng Premier League,W 1-0,1,0,+1,59,1,0,0,0,22,12,4,0,5,0,1,Match Report
553,Burnley,2018-11-03,West Ham,eng Premier League,L 2-4,2,4,-2,37,2,0,0,0,11,6,3,1,0,1,0,Match Report
554,Arsenal,2018-11-03,Liverpool,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,24,23,1,0,0,0,0,Match Report
555,Tottenham,2018-11-03,Wolves,eng Premier League,W 3-2,3,2,+1,51,3,0,0,0,19,16,1,0,1,0,1,Match Report
556,West Ham,2018-11-03,Burnley,eng Premier League,W 4-2,4,2,+2,63,4,0,0,0,37,28,3,0,5,1,0,Match Report
557,Cardiff City,2018-11-03,Leicester City,eng Premier League,L 0-1,0,1,-1,41,0,0,0,0,20,13,5,0,1,1,0,Match Report
558,Watford,2018-11-03,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,26,14,6,1,3,2,0,Match Report
559,Everton,2018-11-03,Brighton,eng Premier League,W 3-1,3,1,+2,61,3,0,0,0,26,18,2,2,1,2,1,Match Report
560,Brighton,2018-11-03,Everton,eng Premier League,L 1-3,1,3,-2,39,1,0,0,0,10,8,2,0,0,0,0,Match Report
561,Manchester City,2018-10-29,Tottenham,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,23,18,0,2,2,1,0,Match Report
562,Tottenham,2018-10-29,Manchester City,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,8,5,1,2,0,0,0,Match Report
563,Crystal Palace,2018-10-28,Arsenal,eng Premier League,D 2-2,2,2,0,43,0,2,2,0,28,22,0,0,1,4,1,Match Report
564,Everton,2018-10-28,Manchester Utd,eng Premier League,L 1-2,1,2,-1,46,0,1,1,0,25,20,1,2,1,1,0,Match Report
565,Arsenal,2018-10-28,Crystal Palace,eng Premier League,D 2-2,2,2,0,57,2,0,0,0,9,5,1,0,0,2,1,Match Report
566,Chelsea,2018-10-28,Burnley,eng Premier League,W 4-0,4,0,+4,69,4,0,0,0,43,34,1,2,6,0,0,Match Report
567,Burnley,2018-10-28,Chelsea,eng Premier League,L 0-4,0,4,-4,31,0,0,0,0,10,7,2,1,0,0,0,Match Report
568,Manchester Utd,2018-10-28,Everton,eng Premier League,W 2-1,2,1,+1,54,2,0,1,1,25,23,0,0,1,1,0,Match Report
569,Huddersfield,2018-10-27,Watford,eng Premier League,L 0-3,0,3,-3,52,0,0,0,0,25,19,2,1,3,0,0,Match Report
