Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,SCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
570,Newcastle Utd,2018-10-27,Southampton,eng Premier League,D 0-0,0,0,0,50,0,0,0,0,10,8,1,0,0,1,0,Match Report
571,Fulham,2018-10-27,Bournemouth,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,22,17,4,0,1,0,0,Match Report
572,Liverpool,2018-10-27,Cardiff City,eng Premier League,W 4-1,4,1,+3,78,4,0,0,0,32,25,1,3,2,0,1,Match Report
573,Leicester City,2018-10-27,West Ham,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,37,26,5,2,2,1,1,Match Report
574,Cardiff City,2018-10-27,Liverpool,eng Premier League,L 1-4,1,4,-3,22,1,0,0,0,4,4,0,0,0,0,0,Match Report
575,Brighton,2018-10-27,Wolves,eng Premier League,W 1-0,1,0,+1,40,1,0,0,0,11,4,3,0,2,2,0,Match Report
576,West Ham,2018-10-27,Leicester City,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,19,11,1,3,2,1,1,Match Report
577,Southampton,2018-10-27,Newcastle Utd,eng Premier League,D 0-0,0,0,0,50,0,0,0,0,39,33,2,0,3,0,1,Match Report
578,Wolves,2018-10-27,Brighton,eng Premier League,L 0-1,0,1,-1,60,0,0,0,0,43,30,3,3,6,1,0,Match Report
579,Watford,2018-10-27,Huddersfield,eng Premier League,W 3-0,3,0,+3,48,3,0,0,0,22,15,0,5,1,0,1,Match Report
580,Bournemouth,2018-10-27,Fulham,eng Premier League,W 3-0,3,0,+3,49,2,1,1,0,24,22,1,0,0,1,0,Match Report
581,Leicester City,2018-10-22,Arsenal,eng Premier League,L 1-3,1,3,-2,32,0,0,0,0,14,7,2,2,1,2,0,Match Report
582,Arsenal,2018-10-22,Leicester City,eng Premier League,W 3-1,3,1,+2,68,3,0,0,0,36,28,2,1,2,2,1,Match Report
583,Everton,2018-10-21,Crystal Palace,eng Premier League,W 2-0,2,0,+2,59,2,0,0,0,37,26,4,3,1,3,0,Match Report
584,Crystal Palace,2018-10-21,Everton,eng Premier League,L 0-2,0,2,-2,41,0,0,1,1,11,8,1,0,0,2,0,Match Report
585,Chelsea,2018-10-20,Manchester Utd,eng Premier League,D 2-2,2,2,0,62,2,0,0,0,40,31,3,0,2,3,1,Match Report
586,Wolves,2018-10-20,Watford,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,19,13,2,1,0,2,1,Match Report
587,Bournemouth,2018-10-20,Southampton,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,14,9,3,0,1,1,0,Match Report
588,West Ham,2018-10-20,Tottenham,eng Premier League,L 0-1,0,1,-1,44,0,0,0,0,24,13,5,1,3,1,1,Match Report
589,Southampton,2018-10-20,Bournemouth,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,11,7,0,2,0,1,1,Match Report
590,Fulham,2018-10-20,Cardiff City,eng Premier League,L 2-4,2,4,-2,59,2,0,0,0,18,11,3,0,1,2,1,Match Report
591,Tottenham,2018-10-20,West Ham,eng Premier League,W 1-0,1,0,+1,56,1,0,0,0,19,15,2,1,0,1,0,Match Report
592,Huddersfield,2018-10-20,Liverpool,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,26,21,1,0,0,2,2,Match Report
593,Watford,2018-10-20,Wolves,eng Premier League,W 2-0,2,0,+2,55,2,0,0,0,17,16,0,0,0,1,0,Match Report
594,Manchester City,2018-10-20,Burnley,eng Premier League,W 5-0,5,0,+5,69,5,0,0,0,44,39,1,1,3,0,0,Match Report
595,Brighton,2018-10-20,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,33,1,0,0,0,8,3,1,1,1,0,2,Match Report
596,Manchester Utd,2018-10-20,Chelsea,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,12,8,2,0,2,0,0,Match Report
597,Newcastle Utd,2018-10-20,Brighton,eng Premier League,L 0-1,0,1,-1,67,0,0,0,0,46,31,3,4,5,1,2,Match Report
598,Liverpool,2018-10-20,Huddersfield,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,22,20,0,1,0,0,1,Match Report
599,Cardiff City,2018-10-20,Fulham,eng Premier League,W 4-2,4,2,+2,41,4,0,0,0,34,24,3,0,5,2,0,Match Report
600,Burnley,2018-10-20,Manchester City,eng Premier League,L 0-5,0,5,-5,31,0,0,0,0,9,4,2,1,1,1,0,Match Report
601,Fulham,2018-10-07,Arsenal,eng Premier League,L 1-5,1,5,-4,48,1,0,0,0,39,26,5,0,6,1,1,Match Report
602,Chelsea,2018-10-07,Southampton,eng Premier League,W 3-0,3,0,+3,65,3,0,0,0,35,23,4,2,4,1,1,Match Report
603,Manchester City,2018-10-07,Liverpool,eng Premier League,D 0-0,0,0,0,51,0,0,1,1,10,8,0,0,0,1,1,Match Report
604,Southampton,2018-10-07,Chelsea,eng Premier League,L 0-3,0,3,-3,35,0,0,0,0,26,21,0,1,3,1,0,Match Report
605,Arsenal,2018-10-07,Fulham,eng Premier League,W 5-1,5,1,+4,52,5,0,0,0,18,17,0,1,0,0,0,Match Report
606,Liverpool,2018-10-07,Manchester City,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,12,9,2,0,0,1,0,Match Report
607,Newcastle Utd,2018-10-06,Manchester Utd,eng Premier League,L 2-3,2,3,-1,28,2,0,0,0,23,11,6,1,0,4,1,Match Report
608,Bournemouth,2018-10-06,Watford,eng Premier League,W 4-0,4,0,+4,52,3,1,1,0,19,14,2,0,1,1,1,Match Report
609,Cardiff City,2018-10-06,Tottenham,eng Premier League,L 0-1,0,1,-1,25,0,0,0,0,11,6,2,0,2,1,0,Match Report
610,Wolves,2018-10-06,Crystal Palace,eng Premier League,W 1-0,1,0,+1,33,1,0,0,0,10,10,0,0,0,0,0,Match Report
611,Watford,2018-10-06,Bournemouth,eng Premier League,L 0-4,0,4,-4,48,0,0,0,0,23,15,3,0,4,1,0,Match Report
612,Tottenham,2018-10-06,Cardiff City,eng Premier League,W 1-0,1,0,+1,75,1,0,0,0,32,27,0,3,2,0,0,Match Report
613,Crystal Palace,2018-10-06,Wolves,eng Premier League,L 0-1,0,1,-1,67,0,0,0,0,18,12,2,1,1,2,0,Match Report
614,Huddersfield,2018-10-06,Burnley,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,34,27,4,0,3,0,0,Match Report
615,Everton,2018-10-06,Leicester City,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,26,11,5,4,4,2,0,Match Report
616,Manchester Utd,2018-10-06,Newcastle Utd,eng Premier League,W 3-2,3,2,+1,72,3,0,0,0,34,26,5,1,1,1,0,Match Report
617,Leicester City,2018-10-06,Everton,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,14,10,1,3,0,0,0,Match Report
618,Burnley,2018-10-06,Huddersfield,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,11,10,0,0,1,0,0,Match Report
619,Brighton,2018-10-05,West Ham,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,13,9,3,1,0,0,0,Match Report
620,West Ham,2018-10-05,Brighton,eng Premier League,L 0-1,0,1,-1,64,0,0,0,0,30,21,3,1,2,3,0,Match Report
621,Bournemouth,2018-10-01,Crystal Palace,eng Premier League,W 2-1,2,1,+1,45,1,1,1,0,19,11,3,1,1,3,0,Match Report
622,Crystal Palace,2018-10-01,Bournemouth,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,19,15,2,0,0,2,0,Match Report
623,Burnley,2018-09-30,Cardiff City,eng Premier League,W 2-1,2,1,+1,46,2,0,0,0,6,5,1,0,0,0,0,Match Report
624,Cardiff City,2018-09-30,Burnley,eng Premier League,L 1-2,1,2,-1,54,1,0,0,0,34,22,4,2,4,2,0,Match Report
625,Watford,2018-09-29,Arsenal,eng Premier League,L 0-2,0,2,-2,37,0,0,0,0,24,14,3,1,1,5,0,Match Report
626,West Ham,2018-09-29,Manchester Utd,eng Premier League,W 3-1,3,1,+2,48,2,0,0,0,15,13,2,0,0,0,0,Match Report
627,Arsenal,2018-09-29,Watford,eng Premier League,W 2-0,2,0,+2,63,1,0,0,0,16,13,1,1,0,0,1,Match Report
628,Wolves,2018-09-29,Southampton,eng Premier League,W 2-0,2,0,+2,49,2,0,0,0,24,14,3,3,1,3,0,Match Report
629,Huddersfield,2018-09-29,Tottenham,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,17,11,1,2,0,3,0,Match Report
630,Manchester Utd,2018-09-29,West Ham,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,18,14,2,0,1,1,0,Match Report
631,Chelsea,2018-09-29,Liverpool,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,18,10,4,1,0,3,0,Match Report
632,Southampton,2018-09-29,Wolves,eng Premier League,L 0-2,0,2,-2,51,0,0,0,0,30,24,1,1,2,1,1,Match Report
633,Newcastle Utd,2018-09-29,Leicester City,eng Premier League,L 0-2,0,2,-2,41,0,0,0,0,11,9,1,0,0,0,1,Match Report
634,Leicester City,2018-09-29,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,59,1,1,1,0,21,10,5,1,3,1,1,Match Report
635,Liverpool,2018-09-29,Chelsea,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,23,17,0,3,1,1,1,Match Report
636,Manchester City,2018-09-29,Brighton,eng Premier League,W 2-0,2,0,+2,79,2,0,0,0,52,43,3,2,3,1,0,Match Report
637,Fulham,2018-09-29,Everton,eng Premier League,L 0-3,0,3,-3,49,0,0,0,0,11,10,0,1,0,0,0,Match Report
638,Tottenham,2018-09-29,Huddersfield,eng Premier League,W 2-0,2,0,+2,47,1,1,1,0,17,12,1,1,0,3,0,Match Report
639,Everton,2018-09-29,Fulham,eng Premier League,W 3-0,3,0,+3,51,3,0,1,1,34,27,2,1,2,2,0,Match Report
640,Brighton,2018-09-29,Manchester City,eng Premier League,L 0-2,0,2,-2,21,0,0,0,0,8,4,2,1,1,0,0,Match Report
641,Everton,2018-09-23,Arsenal,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,19,13,1,3,0,2,0,Match Report
642,Chelsea,2018-09-23,West Ham,eng Premier League,D 0-0,0,0,0,71,0,0,0,0,33,28,2,1,0,2,0,Match Report
643,West Ham,2018-09-23,Chelsea,eng Premier League,D 0-0,0,0,0,29,0,0,0,0,12,11,0,1,0,0,0,Match Report
644,Arsenal,2018-09-23,Everton,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,16,13,1,1,1,0,0,Match Report
645,Wolves,2018-09-22,Manchester Utd,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,20,12,2,3,1,0,2,Match Report
646,Fulham,2018-09-22,Watford,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,28,21,2,1,4,0,0,Match Report
647,Liverpool,2018-09-22,Southampton,eng Premier League,W 3-0,3,0,+3,61,2,0,0,0,20,12,2,2,2,1,1,Match Report
648,Brighton,2018-09-22,Tottenham,eng Premier League,L 1-2,1,2,-1,30,1,0,0,0,15,10,3,1,0,1,0,Match Report
649,Newcastle Utd,2018-09-22,Crystal Palace,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,10,6,4,0,0,0,0,Match Report
650,Burnley,2018-09-22,Bournemouth,eng Premier League,W 4-0,4,0,+4,38,4,0,0,0,21,18,0,0,3,0,0,Match Report
651,Manchester City,2018-09-22,Cardiff City,eng Premier League,W 5-0,5,0,+5,78,5,0,0,0,36,29,1,2,2,2,0,Match Report
652,Southampton,2018-09-22,Liverpool,eng Premier League,L 0-3,0,3,-3,39,0,0,0,0,14,11,2,0,1,0,0,Match Report
653,Manchester Utd,2018-09-22,Wolves,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,29,23,1,1,1,3,0,Match Report
654,Bournemouth,2018-09-22,Burnley,eng Premier League,L 0-4,0,4,-4,62,0,0,0,0,35,28,2,1,2,2,0,Match Report
655,Huddersfield,2018-09-22,Leicester City,eng Premier League,L 1-3,1,3,-2,39,1,0,0,0,15,12,2,0,0,0,1,Match Report
656,Crystal Palace,2018-09-22,Newcastle Utd,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,30,23,0,1,1,5,0,Match Report
657,Tottenham,2018-09-22,Brighton,eng Premier League,W 2-1,2,1,+1,70,1,1,1,0,31,20,4,4,1,1,1,Match Report
658,Leicester City,2018-09-22,Huddersfield,eng Premier League,W 3-1,3,1,+2,61,3,0,0,0,33,23,4,0,2,3,1,Match Report
659,Watford,2018-09-22,Fulham,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,12,8,1,1,1,0,1,Match Report
660,Cardiff City,2018-09-22,Manchester City,eng Premier League,L 0-5,0,5,-5,22,0,0,0,0,4,2,2,0,0,0,0,Match Report
661,Brighton,2018-09-17,Southampton,eng Premier League,D 2-2,2,2,0,49,1,1,1,0,22,14,4,0,2,2,0,Match Report
662,Southampton,2018-09-17,Brighton,eng Premier League,D 2-2,2,2,0,51,1,1,1,0,22,12,1,4,2,2,1,Match Report
663,Everton,2018-09-16,West Ham,eng Premier League,L 1-3,1,3,-2,56,1,0,0,0,24,14,1,2,1,5,1,Match Report
664,Burnley,2018-09-16,Wolves,eng Premier League,L 0-1,0,1,-1,41,0,0,0,0,13,7,1,3,0,2,0,Match Report
665,Wolves,2018-09-16,Burnley,eng Premier League,W 1-0,1,0,+1,59,1,0,0,0,49,39,3,2,5,0,0,Match Report
666,West Ham,2018-09-16,Everton,eng Premier League,W 3-1,3,1,+2,44,3,0,0,0,17,13,0,1,1,0,2,Match Report
667,Newcastle Utd,2018-09-15,Arsenal,eng Premier League,L 1-2,1,2,-1,37,1,0,0,0,8,7,1,0,0,0,0,Match Report
668,Watford,2018-09-15,Manchester Utd,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,25,19,3,1,0,2,0,Match Report
669,Manchester Utd,2018-09-15,Watford,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,17,12,3,1,1,0,0,Match Report
670,Liverpool,2018-09-15,Tottenham,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,25,17,2,3,1,2,0,Match Report
671,Huddersfield,2018-09-15,Crystal Palace,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,25,20,1,2,1,1,0,Match Report
672,Leicester City,2018-09-15,Bournemouth,eng Premier League,L 2-4,2,4,-2,53,1,1,1,0,24,16,2,1,2,3,0,Match Report
673,Chelsea,2018-09-15,Cardiff City,eng Premier League,W 4-1,4,1,+3,76,3,1,1,0,33,28,0,3,0,2,0,Match Report
674,Tottenham,2018-09-15,Liverpool,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,17,11,1,1,2,1,1,Match Report
675,Bournemouth,2018-09-15,Leicester City,eng Premier League,W 4-2,4,2,+2,47,3,1,1,0,13,10,2,1,0,0,0,Match Report
676,Arsenal,2018-09-15,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,63,2,0,0,0,23,18,1,1,1,2,0,Match Report
677,Cardiff City,2018-09-15,Chelsea,eng Premier League,L 1-4,1,4,-3,24,1,0,0,0,10,6,4,0,0,0,0,Match Report
678,Crystal Palace,2018-09-15,Huddersfield,eng Premier League,W 1-0,1,0,+1,41,1,0,0,0,14,12,0,2,0,0,0,Match Report
679,Manchester City,2018-09-15,Fulham,eng Premier League,W 3-0,3,0,+3,64,3,0,0,0,49,38,2,3,4,1,1,Match Report
680,Fulham,2018-09-15,Manchester City,eng Premier League,L 0-3,0,3,-3,36,0,0,0,0,16,16,0,0,0,0,0,Match Report
681,Cardiff City,2018-09-02,Arsenal,eng Premier League,L 2-3,2,3,-1,28,2,0,0,0,22,14,3,1,2,2,0,Match Report
682,Burnley,2018-09-02,Manchester Utd,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,18,14,1,0,1,2,0,Match Report
683,Tottenham,2018-09-02,Watford,eng Premier League,L 1-2,1,2,-1,66,0,0,0,0,20,17,2,0,0,1,0,Match Report
684,Watford,2018-09-02,Tottenham,eng Premier League,W 2-1,2,1,+1,34,2,0,0,0,14,7,3,2,0,2,0,Match Report
685,Arsenal,2018-09-02,Cardiff City,eng Premier League,W 3-2,3,2,+1,72,3,0,0,0,31,22,6,0,3,0,0,Match Report
686,Manchester Utd,2018-09-02,Burnley,eng Premier League,W 2-0,2,0,+2,53,2,0,1,1,38,28,3,1,3,3,0,Match Report
687,Crystal Palace,2018-09-01,Southampton,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,34,24,2,2,5,0,1,Match Report
688,Southampton,2018-09-01,Crystal Palace,eng Premier League,W 2-0,2,0,+2,50,2,0,1,1,34,26,2,3,2,1,0,Match Report
689,Chelsea,2018-09-01,Bournemouth,eng Premier League,W 2-0,2,0,+2,72,2,0,0,0,45,37,3,2,1,2,0,Match Report
690,Wolves,2018-09-01,West Ham,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,26,20,1,2,1,1,1,Match Report
691,Leicester City,2018-09-01,Liverpool,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,23,18,0,4,0,1,0,Match Report
692,West Ham,2018-09-01,Wolves,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,21,15,1,2,1,1,1,Match Report
693,Liverpool,2018-09-01,Leicester City,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,17,9,3,1,2,1,1,Match Report
694,Manchester City,2018-09-01,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,78,2,0,0,0,43,32,2,1,4,4,0,Match Report
695,Bournemouth,2018-09-01,Chelsea,eng Premier League,L 0-2,0,2,-2,28,0,0,0,0,14,10,2,0,0,2,0,Match Report
696,Fulham,2018-09-01,Brighton,eng Premier League,D 2-2,2,2,0,58,2,0,0,0,19,14,0,2,1,1,1,Match Report
697,Huddersfield,2018-09-01,Everton,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,13,10,2,0,0,1,0,Match Report
698,Everton,2018-09-01,Huddersfield,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,20,15,4,0,1,0,0,Match Report
699,Brighton,2018-09-01,Fulham,eng Premier League,D 2-2,2,2,0,42,1,1,2,1,26,15,3,2,2,3,1,Match Report
700,Newcastle Utd,2018-09-01,Manchester City,eng Premier League,L 1-2,1,2,-1,22,1,0,0,0,3,3,0,0,0,0,0,Match Report
701,Tottenham,2018-08-27,Manchester Utd,eng Premier League,W 3-0,3,0,+3,43,3,0,0,0,16,10,2,2,2,0,0,Match Report
702,Manchester Utd,2018-08-27,Tottenham,eng Premier League,L 0-3,0,3,-3,57,0,0,0,0,44,36,1,3,2,2,0,Match Report
703,Crystal Palace,2018-08-26,Watford,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,17,13,3,1,0,0,0,Match Report
704,Watford,2018-08-26,Crystal Palace,eng Premier League,W 2-1,2,1,+1,43,2,0,0,0,24,20,1,3,0,0,0,Match Report
705,Fulham,2018-08-26,Burnley,eng Premier League,W 4-2,4,2,+2,63,4,0,0,0,45,42,1,1,1,0,0,Match Report
706,Chelsea,2018-08-26,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,80,0,1,1,0,29,23,2,2,0,1,1,Match Report
707,Newcastle Utd,2018-08-26,Chelsea,eng Premier League,L 1-2,1,2,-1,20,1,0,0,0,11,9,2,0,0,0,0,Match Report
708,Burnley,2018-08-26,Fulham,eng Premier League,L 2-4,2,4,-2,37,2,0,0,0,20,10,3,1,3,3,0,Match Report
709,West Ham,2018-08-25,Arsenal,eng Premier League,L 1-3,1,3,-2,39,1,0,0,0,25,23,1,0,0,0,1,Match Report
710,Leicester City,2018-08-25,Southampton,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,11,9,1,0,0,0,1,Match Report
711,Everton,2018-08-25,Bournemouth,eng Premier League,D 2-2,2,2,0,50,2,0,0,0,20,15,2,0,1,1,1,Match Report
712,Huddersfield,2018-08-25,Cardiff City,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,9,5,1,1,2,0,0,Match Report
713,Arsenal,2018-08-25,West Ham,eng Premier League,W 3-1,3,1,+2,61,2,0,0,0,32,26,1,4,0,1,0,Match Report
714,Brighton,2018-08-25,Liverpool,eng Premier League,L 0-1,0,1,-1,31,0,0,0,0,10,9,0,1,0,0,0,Match Report
715,Manchester City,2018-08-25,Wolves,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,31,24,2,1,1,3,0,Match Report
716,Southampton,2018-08-25,Leicester City,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,22,16,2,2,1,1,0,Match Report
717,Liverpool,2018-08-25,Brighton,eng Premier League,W 1-0,1,0,+1,69,1,0,0,0,39,33,2,1,2,1,0,Match Report
718,Bournemouth,2018-08-25,Everton,eng Premier League,D 2-2,2,2,0,50,1,1,1,0,29,18,4,1,3,2,1,Match Report
719,Cardiff City,2018-08-25,Huddersfield,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,21,16,2,0,3,0,0,Match Report
720,Wolves,2018-08-25,Manchester City,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,21,16,2,3,0,0,0,Match Report
721,Liverpool,2018-08-20,Crystal Palace,eng Premier League,W 2-0,2,0,+2,63,1,1,1,0,31,21,0,6,2,2,0,Match Report
722,Crystal Palace,2018-08-20,Liverpool,eng Premier League,L 0-2,0,2,-2,37,0,0,0,0,14,10,0,2,1,1,0,Match Report
723,Brighton,2018-08-19,Manchester Utd,eng Premier League,W 3-2,3,2,+1,34,2,1,1,0,10,6,0,0,1,2,1,Match Report
724,Burnley,2018-08-19,Watford,eng Premier League,L 1-3,1,3,-2,58,1,0,0,0,15,8,3,0,1,3,0,Match Report
725,Watford,2018-08-19,Burnley,eng Premier League,W 3-1,3,1,+2,42,3,0,0,0,14,11,1,0,2,0,0,Match Report
726,Manchester Utd,2018-08-19,Brighton,eng Premier League,L 2-3,2,3,-1,66,1,1,1,0,17,13,1,1,1,1,0,Match Report
727,Manchester City,2018-08-19,Huddersfield,eng Premier League,W 6-1,6,1,+5,76,5,0,0,0,57,42,3,9,2,1,0,Match Report
728,Huddersfield,2018-08-19,Manchester City,eng Premier League,L 1-6,1,6,-5,24,1,0,0,0,10,8,1,0,0,1,0,Match Report
729,Chelsea,2018-08-18,Arsenal,eng Premier League,W 3-2,3,2,+1,62,3,0,0,0,43,37,0,2,2,1,1,Match Report
730,Everton,2018-08-18,Southampton,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,23,14,5,1,0,3,0,Match Report
731,Fulham,2018-08-18,Tottenham,eng Premier League,L 1-3,1,3,-2,40,1,0,0,0,19,17,0,1,1,0,0,Match Report
732,West Ham,2018-08-18,Bournemouth,eng Premier League,L 1-2,1,2,-1,61,0,1,1,0,22,21,0,0,0,1,0,Match Report
733,Newcastle Utd,2018-08-18,Cardiff City,eng Premier League,D 0-0,0,0,0,49,0,0,1,1,18,11,2,0,1,4,0,Match Report
734,Bournemouth,2018-08-18,West Ham,eng Premier League,W 2-1,2,1,+1,39,2,0,0,0,24,16,2,4,0,2,0,Match Report
735,Leicester City,2018-08-18,Wolves,eng Premier League,W 2-0,2,0,+2,43,1,0,0,0,11,5,0,3,1,1,1,Match Report
736,Wolves,2018-08-18,Leicester City,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,20,17,0,3,0,0,0,Match Report
737,Cardiff City,2018-08-18,Newcastle Utd,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,21,15,2,1,1,1,1,Match Report
738,Arsenal,2018-08-18,Chelsea,eng Premier League,L 2-3,2,3,-1,38,2,0,0,0,28,25,0,1,1,0,1,Match Report
739,Southampton,2018-08-18,Everton,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,25,14,4,0,4,2,1,Match Report
740,Tottenham,2018-08-18,Fulham,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,39,29,2,2,4,2,0,Match Report
741,Manchester City,2018-08-12,Arsenal,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,25,17,1,3,3,1,0,Match Report
742,Burnley,2018-08-12,Southampton,eng Premier League,D 0-0,0,0,0,52,0,0,0,0,28,18,3,0,5,2,0,Match Report
743,Liverpool,2018-08-12,West Ham,eng Premier League,W 4-0,4,0,+4,64,4,0,0,0,31,23,3,1,1,3,0,Match Report
744,West Ham,2018-08-12,Liverpool,eng Premier League,L 0-4,0,4,-4,36,0,0,0,0,9,6,2,0,1,0,0,Match Report
745,Southampton,2018-08-12,Burnley,eng Premier League,D 0-0,0,0,0,48,0,0,0,0,35,24,5,1,4,0,1,Match Report
746,Arsenal,2018-08-12,Manchester City,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,16,13,1,1,0,1,0,Match Report
747,Brighton,2018-08-11,Watford,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,11,6,1,3,0,1,0,Match Report
748,Newcastle Utd,2018-08-11,Tottenham,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,27,18,4,3,1,0,1,Match Report
749,Fulham,2018-08-11,Crystal Palace,eng Premier League,L 0-2,0,2,-2,65,0,0,0,0,27,19,2,2,2,2,0,Match Report
750,Cardiff City,2018-08-11,Bournemouth,eng Premier League,L 0-2,0,2,-2,37,0,0,0,0,18,12,1,1,3,1,0,Match Report
751,Bournemouth,2018-08-11,Cardiff City,eng Premier League,W 2-0,2,0,+2,63,2,0,1,1,21,12,1,5,1,2,0,Match Report
752,Everton,2018-08-11,Wolves,eng Premier League,D 2-2,2,2,0,42,2,0,0,0,13,7,2,0,2,1,1,Match Report
753,Tottenham,2018-08-11,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,23,13,3,1,4,2,0,Match Report
754,Huddersfield,2018-08-11,Chelsea,eng Premier League,L 0-3,0,3,-3,38,0,0,0,0,12,7,3,0,0,1,1,Match Report
755,Watford,2018-08-11,Brighton,eng Premier League,W 2-0,2,0,+2,53,2,0,0,0,29,14,5,0,5,4,1,Match Report
756,Wolves,2018-08-11,Everton,eng Premier League,D 2-2,2,2,0,58,2,0,0,0,20,17,0,2,0,1,0,Match Report
757,Chelsea,2018-08-11,Huddersfield,eng Premier League,W 3-0,3,0,+3,62,2,1,1,0,25,15,2,2,3,3,0,Match Report
758,Crystal Palace,2018-08-11,Fulham,eng Premier League,W 2-0,2,0,+2,35,2,0,0,0,22,16,3,1,1,0,1,Match Report
759,Leicester City,2018-08-10,Manchester Utd,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,24,20,2,1,0,1,0,Match Report
760,Manchester Utd,2018-08-10,Leicester City,eng Premier League,W 2-1,2,1,+1,47,1,1,1,0,14,12,0,1,1,0,0,Match Report
