Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
1,Crystal Palace,2020-07-26,Tottenham,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,594,32,156,255,156,25,594,Match Report
2,Norwich City,2020-07-26,Manchester City,eng Premier League,L 0-5,0,5,-5,27,0,0,0,0,390,118,221,130,40,8,390,Match Report
3,Newcastle Utd,2020-07-26,Liverpool,eng Premier League,L 1-3,1,3,-2,26,1,0,0,0,401,62,200,161,43,2,401,Match Report
4,Liverpool,2020-07-26,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,74,3,0,0,0,949,35,124,255,240,25,949,Match Report
5,Watford,2020-07-26,Arsenal,eng Premier League,L 2-3,2,3,-1,50,1,1,1,0,560,44,134,233,204,42,559,Match Report
6,Chelsea,2020-07-26,Wolves,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,793,65,247,255,151,19,793,Match Report
7,Tottenham,2020-07-26,Crystal Palace,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,658,64,197,255,119,8,658,Match Report
8,Sheffield Utd,2020-07-26,Southampton,eng Premier League,L 1-3,1,3,-2,28,1,0,0,0,395,74,190,143,65,13,395,Match Report
9,West Ham,2020-07-26,Aston Villa,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,623,59,206,255,142,11,623,Match Report
10,Wolves,2020-07-26,Chelsea,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,523,41,191,232,104,8,523,Match Report
11,Leicester City,2020-07-26,Manchester Utd,eng Premier League,L 0-2,0,2,-2,46,0,0,0,0,586,51,182,255,117,14,586,Match Report
12,Arsenal,2020-07-26,Watford,eng Premier League,W 3-2,3,2,+1,50,2,1,1,0,593,97,255,236,99,23,592,Match Report
13,Everton,2020-07-26,Bournemouth,eng Premier League,L 1-3,1,3,-2,69,1,0,0,0,878,96,255,255,191,30,878,Match Report
14,Southampton,2020-07-26,Sheffield Utd,eng Premier League,W 3-1,3,1,+2,72,2,1,1,0,825,41,203,255,199,30,824,Match Report
15,Manchester Utd,2020-07-26,Leicester City,eng Premier League,W 2-0,2,0,+2,54,1,1,1,0,639,53,188,255,140,18,638,Match Report
16,Burnley,2020-07-26,Brighton,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,539,39,134,255,149,26,539,Match Report
17,Aston Villa,2020-07-26,West Ham,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,415,42,115,212,97,14,415,Match Report
18,Manchester City,2020-07-26,Norwich City,eng Premier League,W 5-0,5,0,+5,73,5,0,0,0,860,35,109,255,255,79,860,Match Report
19,Brighton,2020-07-26,Burnley,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,482,75,183,187,115,15,482,Match Report
20,Bournemouth,2020-07-26,Everton,eng Premier League,W 3-1,3,1,+2,31,2,1,1,0,468,51,150,168,152,26,467,Match Report
21,Chelsea,2020-07-22,Liverpool,eng Premier League,L 3-5,3,5,-2,50,3,0,0,0,721,74,255,255,126,14,721,Match Report
22,Liverpool,2020-07-22,Chelsea,eng Premier League,W 5-3,5,3,+2,50,5,0,0,0,716,64,229,255,136,19,716,Match Report
23,West Ham,2020-07-22,Manchester Utd,eng Premier League,D 1-1,1,1,0,43,0,1,1,0,579,64,217,235,132,14,578,Match Report
24,Manchester Utd,2020-07-22,West Ham,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,749,58,177,255,255,28,749,Match Report
25,Watford,2020-07-21,Manchester City,eng Premier League,L 0-4,0,4,-4,24,0,0,0,0,374,81,205,128,47,5,374,Match Report
26,Arsenal,2020-07-21,Aston Villa,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,742,56,209,255,177,19,742,Match Report
27,Aston Villa,2020-07-21,Arsenal,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,406,72,157,152,103,17,406,Match Report
28,Manchester City,2020-07-21,Watford,eng Premier League,W 4-0,4,0,+4,76,4,0,1,1,898,34,139,255,255,38,897,Match Report
29,Crystal Palace,2020-07-20,Wolves,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,559,50,186,255,103,12,559,Match Report
30,Brighton,2020-07-20,Newcastle Utd,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,692,66,189,255,144,17,692,Match Report
31,Wolves,2020-07-20,Crystal Palace,eng Premier League,W 2-0,2,0,+2,53,2,0,0,0,612,41,173,255,145,20,612,Match Report
32,Everton,2020-07-20,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,631,116,255,197,78,10,631,Match Report
33,Sheffield Utd,2020-07-20,Everton,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,614,31,131,255,200,20,614,Match Report
34,Newcastle Utd,2020-07-20,Brighton,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,458,41,158,198,107,16,458,Match Report
35,Leicester City,2020-07-19,Tottenham,eng Premier League,L 0-3,0,3,-3,70,0,0,0,0,858,30,114,255,255,26,858,Match Report
36,Bournemouth,2020-07-19,Southampton,eng Premier League,L 0-2,0,2,-2,44,0,0,0,0,467,47,129,205,136,25,467,Match Report
37,Tottenham,2020-07-19,Leicester City,eng Premier League,W 3-0,3,0,+3,30,2,0,0,0,428,82,184,190,57,7,428,Match Report
38,Southampton,2020-07-19,Bournemouth,eng Premier League,W 2-0,2,0,+2,56,2,0,1,1,601,87,243,241,123,29,600,Match Report
39,Norwich City,2020-07-18,Burnley,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,482,112,238,195,54,7,482,Match Report
40,Burnley,2020-07-18,Norwich City,eng Premier League,W 2-0,2,0,+2,58,1,0,0,0,616,26,90,255,255,39,616,Match Report
41,West Ham,2020-07-17,Watford,eng Premier League,W 3-1,3,1,+2,41,3,0,0,0,458,59,136,190,140,9,458,Match Report
42,Watford,2020-07-17,West Ham,eng Premier League,L 1-3,1,3,-2,59,1,0,0,0,621,44,181,255,176,27,621,Match Report
43,Brighton,2020-07-16,Southampton,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,429,77,199,155,79,20,429,Match Report
44,Everton,2020-07-16,Aston Villa,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,587,85,212,254,124,22,587,Match Report
45,Manchester Utd,2020-07-16,Crystal Palace,eng Premier League,W 2-0,2,0,+2,59,2,0,0,0,777,69,208,255,171,32,777,Match Report
46,Crystal Palace,2020-07-16,Manchester Utd,eng Premier League,L 0-2,0,2,-2,41,0,0,0,0,577,74,159,255,151,21,577,Match Report
47,Aston Villa,2020-07-16,Everton,eng Premier League,D 1-1,1,1,0,46,1,0,0,0,493,63,149,211,138,15,493,Match Report
48,Southampton,2020-07-16,Brighton,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,753,40,183,255,240,30,753,Match Report
49,Leicester City,2020-07-16,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,54,2,0,0,0,628,49,215,249,169,25,628,Match Report
50,Sheffield Utd,2020-07-16,Leicester City,eng Premier League,L 0-2,0,2,-2,46,0,0,0,0,549,47,144,255,139,12,549,Match Report
51,Newcastle Utd,2020-07-15,Tottenham,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,621,36,191,255,137,16,621,Match Report
52,Liverpool,2020-07-15,Arsenal,eng Premier League,L 1-2,1,2,-1,69,1,0,0,0,773,30,172,255,255,50,773,Match Report
53,Burnley,2020-07-15,Wolves,eng Premier League,D 1-1,1,1,0,47,0,1,1,0,503,59,146,255,104,18,502,Match Report
54,Bournemouth,2020-07-15,Manchester City,eng Premier League,L 1-2,1,2,-1,29,1,0,0,0,403,30,117,155,137,34,403,Match Report
55,Tottenham,2020-07-15,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,48,3,0,0,0,583,56,158,255,140,14,583,Match Report
56,Arsenal,2020-07-15,Liverpool,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,430,108,244,135,57,8,430,Match Report
57,Manchester City,2020-07-15,Bournemouth,eng Premier League,W 2-1,2,1,+1,71,2,0,0,0,882,87,215,255,179,14,882,Match Report
58,Wolves,2020-07-15,Burnley,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,562,48,170,255,142,21,562,Match Report
59,Norwich City,2020-07-14,Chelsea,eng Premier League,L 0-1,0,1,-1,33,0,0,0,0,506,101,255,208,47,3,506,Match Report
60,Chelsea,2020-07-14,Norwich City,eng Premier League,W 1-0,1,0,+1,67,1,0,0,0,920,39,171,255,255,45,920,Match Report
61,Manchester Utd,2020-07-13,Southampton,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,612,62,252,235,135,20,612,Match Report
62,Southampton,2020-07-13,Manchester Utd,eng Premier League,D 2-2,2,2,0,52,2,0,0,0,645,47,181,255,168,19,645,Match Report
63,Arsenal,2020-07-12,Tottenham,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,755,65,223,255,121,15,755,Match Report
64,Everton,2020-07-12,Wolves,eng Premier League,L 0-3,0,3,-3,45,0,0,0,0,565,65,184,255,83,13,565,Match Report
65,Tottenham,2020-07-12,Arsenal,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,509,64,158,255,99,15,509,Match Report
66,Crystal Palace,2020-07-12,Aston Villa,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,529,57,156,255,122,24,529,Match Report
67,Aston Villa,2020-07-12,Crystal Palace,eng Premier League,W 2-0,2,0,+2,45,2,0,0,0,449,62,156,185,113,17,449,Match Report
68,Bournemouth,2020-07-12,Leicester City,eng Premier League,W 4-1,4,1,+3,44,2,1,1,0,570,63,178,255,131,18,569,Match Report
69,Leicester City,2020-07-12,Bournemouth,eng Premier League,L 1-4,1,4,-3,56,1,0,0,0,702,55,235,255,149,24,702,Match Report
70,Wolves,2020-07-12,Everton,eng Premier League,W 3-0,3,0,+3,55,2,1,1,0,682,39,176,255,146,15,681,Match Report
71,Brighton,2020-07-11,Manchester City,eng Premier League,L 0-5,0,5,-5,30,0,0,0,0,454,77,213,175,69,8,454,Match Report
72,Watford,2020-07-11,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,49,0,2,2,0,449,37,145,178,133,33,447,Match Report
73,Sheffield Utd,2020-07-11,Chelsea,eng Premier League,W 3-0,3,0,+3,24,3,0,0,0,380,71,160,97,129,18,380,Match Report
74,Newcastle Utd,2020-07-11,Watford,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,492,62,213,198,91,9,492,Match Report
75,Burnley,2020-07-11,Liverpool,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,414,101,215,125,79,10,414,Match Report
76,Liverpool,2020-07-11,Burnley,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,826,50,208,255,255,45,826,Match Report
77,Manchester City,2020-07-11,Brighton,eng Premier League,W 5-0,5,0,+5,70,5,0,0,0,935,60,253,255,246,36,935,Match Report
78,Chelsea,2020-07-11,Sheffield Utd,eng Premier League,L 0-3,0,3,-3,76,0,0,0,0,956,62,255,255,217,19,956,Match Report
79,Norwich City,2020-07-11,West Ham,eng Premier League,L 0-4,0,4,-4,53,0,0,0,0,675,77,255,255,103,13,675,Match Report
80,West Ham,2020-07-11,Norwich City,eng Premier League,W 4-0,4,0,+4,47,4,0,0,0,602,45,153,255,167,30,602,Match Report
81,Bournemouth,2020-07-09,Tottenham,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,438,58,170,140,131,21,438,Match Report
82,Everton,2020-07-09,Southampton,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,490,84,220,209,65,11,490,Match Report
83,Aston Villa,2020-07-09,Manchester Utd,eng Premier League,L 0-3,0,3,-3,34,0,0,0,0,440,61,133,199,111,14,440,Match Report
84,Tottenham,2020-07-09,Bournemouth,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,684,64,225,255,189,23,684,Match Report
85,Manchester Utd,2020-07-09,Aston Villa,eng Premier League,W 3-0,3,0,+3,66,2,1,1,0,766,54,241,255,213,31,765,Match Report
86,Southampton,2020-07-09,Everton,eng Premier League,D 1-1,1,1,0,61,1,0,1,1,657,47,136,255,191,36,656,Match Report
87,Newcastle Utd,2020-07-08,Manchester City,eng Premier League,L 0-5,0,5,-5,27,0,0,0,0,410,77,197,160,58,8,410,Match Report
88,Manchester City,2020-07-08,Newcastle Utd,eng Premier League,W 5-0,5,0,+5,73,4,0,0,0,961,40,171,255,255,42,961,Match Report
89,Wolves,2020-07-08,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,703,81,255,255,122,14,703,Match Report
90,Liverpool,2020-07-08,Brighton,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,648,58,197,255,198,37,648,Match Report
91,Burnley,2020-07-08,West Ham,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,576,93,209,243,128,18,576,Match Report
92,West Ham,2020-07-08,Burnley,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,605,41,173,223,215,45,605,Match Report
93,Sheffield Utd,2020-07-08,Wolves,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,537,39,106,253,185,27,537,Match Report
94,Brighton,2020-07-08,Liverpool,eng Premier League,L 1-3,1,3,-2,44,1,0,0,0,554,99,247,206,107,17,554,Match Report
95,Watford,2020-07-07,Norwich City,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,524,48,157,203,168,22,524,Match Report
96,Leicester City,2020-07-07,Arsenal,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,706,74,222,255,152,15,706,Match Report
97,Chelsea,2020-07-07,Crystal Palace,eng Premier League,W 3-2,3,2,+1,57,3,0,0,0,721,72,252,255,139,25,721,Match Report
98,Crystal Palace,2020-07-07,Chelsea,eng Premier League,L 2-3,2,3,-1,43,2,0,0,0,568,69,180,217,184,27,568,Match Report
99,Arsenal,2020-07-07,Leicester City,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,480,49,165,193,129,17,480,Match Report
100,Norwich City,2020-07-07,Watford,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,668,70,255,255,139,12,668,Match Report
101,Everton,2020-07-06,Tottenham,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,546,55,168,255,109,7,546,Match Report
102,Tottenham,2020-07-06,Everton,eng Premier League,W 1-0,1,0,+1,52,0,0,0,0,595,56,184,255,146,12,595,Match Report
103,Southampton,2020-07-05,Manchester City,eng Premier League,W 1-0,1,0,+1,27,1,0,0,0,485,124,223,190,77,6,485,Match Report
104,Sheffield Utd,2020-07-05,Burnley,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,595,54,175,241,181,19,595,Match Report
105,Newcastle Utd,2020-07-05,West Ham,eng Premier League,D 2-2,2,2,0,57,2,0,0,0,667,48,252,255,127,18,667,Match Report
106,Liverpool,2020-07-05,Aston Villa,eng Premier League,W 2-0,2,0,+2,70,2,0,0,0,802,54,207,255,211,28,802,Match Report
107,Manchester City,2020-07-05,Southampton,eng Premier League,L 0-1,0,1,-1,73,0,0,0,0,988,44,242,255,255,53,988,Match Report
108,Burnley,2020-07-05,Sheffield Utd,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,576,64,205,254,120,13,576,Match Report
109,Aston Villa,2020-07-05,Liverpool,eng Premier League,L 0-2,0,2,-2,30,0,0,0,0,416,73,182,151,94,12,416,Match Report
110,West Ham,2020-07-05,Newcastle Utd,eng Premier League,D 2-2,2,2,0,43,2,0,0,0,539,45,146,232,168,23,539,Match Report
111,Brighton,2020-07-04,Norwich City,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,568,70,232,211,132,15,568,Match Report
112,Arsenal,2020-07-04,Wolves,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,620,71,185,255,106,10,620,Match Report
113,Norwich City,2020-07-04,Brighton,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,734,57,251,255,155,17,734,Match Report
114,Wolves,2020-07-04,Arsenal,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,657,46,211,255,140,16,657,Match Report
115,Leicester City,2020-07-04,Crystal Palace,eng Premier League,W 3-0,3,0,+3,52,3,0,0,0,681,46,201,255,127,16,681,Match Report
116,Chelsea,2020-07-04,Watford,eng Premier League,W 3-0,3,0,+3,70,2,1,1,0,882,56,211,255,220,31,881,Match Report
117,Crystal Palace,2020-07-04,Leicester City,eng Premier League,L 0-3,0,3,-3,48,0,0,0,0,604,44,165,255,115,12,604,Match Report
118,Manchester Utd,2020-07-04,Bournemouth,eng Premier League,W 5-2,5,2,+3,68,4,1,1,0,773,56,181,255,250,37,772,Match Report
119,Watford,2020-07-04,Chelsea,eng Premier League,L 0-3,0,3,-3,30,0,0,0,0,441,66,195,173,80,12,441,Match Report
120,Bournemouth,2020-07-04,Manchester Utd,eng Premier League,L 2-5,2,5,-3,32,1,1,1,0,424,82,182,144,101,11,423,Match Report
121,Tottenham,2020-07-02,Sheffield Utd,eng Premier League,L 1-3,1,3,-2,67,1,0,0,0,780,50,229,255,203,29,780,Match Report
122,Liverpool,2020-07-02,Manchester City,eng Premier League,L 0-4,0,4,-4,53,0,0,0,0,678,54,237,255,138,25,678,Match Report
123,Manchester City,2020-07-02,Liverpool,eng Premier League,W 4-0,4,0,+4,47,2,1,1,0,628,98,255,255,105,20,627,Match Report
124,Sheffield Utd,2020-07-02,Tottenham,eng Premier League,W 3-1,3,1,+2,33,3,0,0,0,453,78,170,163,127,20,453,Match Report
125,Chelsea,2020-07-01,West Ham,eng Premier League,L 2-3,2,3,-1,71,1,1,1,0,814,46,180,255,245,39,813,Match Report
126,Arsenal,2020-07-01,Norwich City,eng Premier League,W 4-0,4,0,+4,51,4,0,0,0,589,32,129,255,166,20,589,Match Report
127,Bournemouth,2020-07-01,Newcastle Utd,eng Premier League,L 1-4,1,4,-3,55,1,0,0,0,630,49,196,255,132,25,630,Match Report
128,Norwich City,2020-07-01,Arsenal,eng Premier League,L 0-4,0,4,-4,49,0,0,0,0,566,101,246,222,102,4,566,Match Report
129,Leicester City,2020-07-01,Everton,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,757,44,188,255,220,28,757,Match Report
130,West Ham,2020-07-01,Chelsea,eng Premier League,W 3-2,3,2,+1,29,3,0,0,0,415,70,158,162,98,18,415,Match Report
131,Newcastle Utd,2020-07-01,Bournemouth,eng Premier League,W 4-1,4,1,+3,45,4,0,0,0,538,55,205,232,110,20,538,Match Report
132,Everton,2020-07-01,Leicester City,eng Premier League,W 2-1,2,1,+1,35,1,1,1,0,488,83,215,184,94,8,487,Match Report
133,Manchester Utd,2020-06-30,Brighton,eng Premier League,W 3-0,3,0,+3,62,3,0,0,0,749,67,249,255,179,22,749,Match Report
134,Brighton,2020-06-30,Manchester Utd,eng Premier League,L 0-3,0,3,-3,38,0,0,0,0,495,57,195,204,99,12,495,Match Report
135,Crystal Palace,2020-06-29,Burnley,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,640,43,218,209,217,34,640,Match Report
136,Burnley,2020-06-29,Crystal Palace,eng Premier League,W 1-0,1,0,+1,41,1,0,0,0,511,65,182,231,102,9,511,Match Report
137,Watford,2020-06-28,Southampton,eng Premier League,L 1-3,1,3,-2,48,0,0,0,0,549,46,185,220,148,14,549,Match Report
138,Southampton,2020-06-28,Watford,eng Premier League,W 3-1,3,1,+2,52,3,0,0,0,619,46,192,255,151,12,619,Match Report
139,Aston Villa,2020-06-27,Wolves,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,538,30,128,255,121,14,538,Match Report
140,Wolves,2020-06-27,Aston Villa,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,575,41,168,252,158,15,575,Match Report
141,Chelsea,2020-06-25,Manchester City,eng Premier League,W 2-1,2,1,+1,35,1,1,1,0,498,101,241,179,88,30,497,Match Report
142,Arsenal,2020-06-25,Southampton,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,521,73,223,213,89,18,521,Match Report
143,Watford,2020-06-25,Burnley,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,468,38,165,174,136,11,468,Match Report
144,Southampton,2020-06-25,Arsenal,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,571,31,139,255,160,20,571,Match Report
145,Burnley,2020-06-25,Watford,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,577,58,194,255,102,15,577,Match Report
146,Manchester City,2020-06-25,Chelsea,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,837,49,189,255,241,24,837,Match Report
147,Norwich City,2020-06-24,Everton,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,591,58,181,255,100,15,591,Match Report
148,Aston Villa,2020-06-24,Newcastle Utd,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,511,50,147,203,166,16,511,Match Report
149,Bournemouth,2020-06-24,Wolves,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,489,58,151,237,108,7,489,Match Report
150,Crystal Palace,2020-06-24,Liverpool,eng Premier League,L 0-4,0,4,-4,27,0,0,0,0,468,104,255,176,33,0,468,Match Report
151,Manchester Utd,2020-06-24,Sheffield Utd,eng Premier League,W 3-0,3,0,+3,68,3,0,0,0,855,48,195,255,242,31,855,Match Report
